date,value
2007-01-16,132.38728499163412
2007-01-17,132.24937028409124
2007-01-18,131.99055368121543
2007-01-19,132.55175718520866
2007-01-22,132.1263540849087
2007-01-23,131.923403225869
2007-01-24,133.4540816148319
2007-01-25,132.39831682035967
2007-01-26,132.41851560208775
2007-01-29,132.25503145127075
2007-01-30,132.7335775090305
2007-01-31,132.65854779715954
2007-02-01,133.61062575792306
2007-02-02,134.25046767112562
2007-02-05,134.46917947931695
2007-02-06,134.65392422901695
2007-02-07,134.43931589732753
2007-02-08,133.7325276643295
2007-02-09,133.8884334306954
2007-02-12,133.58608824333507
2007-02-13,134.0446713702298
2007-02-14,134.37256309995203
2007-02-15,134.6497065306741
2007-02-16,134.66193631612833
2007-02-19,134.71298631114968
2007-02-20,134.66523804026104
2007-02-21,134.39285195494762
2007-02-22,134.77722933336258
2007-02-23,134.44267100382376
2007-02-26,134.65680071574553
2007-02-27,130.58468626198402
2007-02-28,129.8202880181423
2007-03-01,129.48145756469836
2007-03-02,128.41635368295803
2007-03-05,127.15647479397695
2007-03-06,128.85422118715692
2007-03-07,128.78202730696546
2007-03-08,130.14600380268934
2007-03-09,130.42598540717427
2007-03-12,130.17132275651667
2007-03-13,128.2234436935373
2007-03-14,126.83019865167688
2007-03-15,127.93774967676244
2007-03-16,127.23556865035378
2007-03-19,128.76646832245868
2007-03-20,129.75137118965029
2007-03-21,130.9600691949326
2007-03-22,131.52479528982084
2007-03-23,132.26401418366336
2007-03-26,131.80387016037415
2007-03-27,131.15323569405578
2007-03-28,130.28530727388525
2007-03-29,131.1082755341122
2007-03-30,131.18373158995104
2007-04-02,130.91231987259542
2007-04-03,132.16733852530322
2007-04-04,132.65305314134525
2007-04-05,132.43147304566529
2007-04-06,132.39787608496218
2007-04-09,132.97824913262502
2007-04-10,133.01594267290636
2007-04-11,132.59159619112998
2007-04-12,132.43341469538854
2007-04-13,132.67062777545897
2007-04-16,133.86619420774775
2007-04-17,133.89014928004437
2007-04-18,133.90898336420767
2007-04-19,133.15400659968404
2007-04-20,134.44618814085288
2007-04-23,134.4505059690911
2007-04-24,133.63283715354115
2007-04-25,134.24229994855182
2007-04-26,134.6387439598234
2007-04-27,134.01830002081672
2007-04-30,133.59842244863083
2007-05-01,133.9344896514299
2007-05-02,134.81596564703602
2007-05-03,135.4861123154958
2007-05-04,135.95051843878184
2007-05-07,136.29661410905405
2007-05-08,136.4685384496825
2007-05-09,136.8024379279669
2007-05-10,135.67408016609534
2007-05-11,136.3904755536413
2007-05-14,136.18584120597822
2007-05-15,135.72467705878975
2007-05-16,136.31191186903197
2007-05-17,136.92071067525893
2007-05-18,137.69149521553126
2007-05-21,138.19929816570104
2007-05-22,138.29528400756075
2007-05-23,138.50058689151834
2007-05-24,137.7313644361977
2007-05-25,137.74605846723637
2007-05-28,137.90246777837953
2007-05-29,138.0270010978537
2007-05-30,138.843088266293
2007-05-31,139.2897486466389
2007-06-01,140.41497702622055
2007-06-04,140.16330874171007
2007-06-05,139.28775833883373
2007-06-06,138.19616334224415
2007-06-07,136.5862512784046
2007-06-08,137.7001961332631
2007-06-11,138.32728200544656
2007-06-12,137.4638161776166
2007-06-13,138.59800501849634
2007-06-14,139.70480808139862
2007-06-15,140.56679534858787
2007-06-18,140.2670827277807
2007-06-19,140.17044276167084
2007-06-20,139.33561822259537
2007-06-21,139.46930397130467
2007-06-22,138.1015373424601
2007-06-25,137.46287940063522
2007-06-26,136.89646168682916
2007-06-27,137.2442566018674
2007-06-28,137.61443004438584
2007-06-29,137.7138922542195
2007-07-02,137.71577135084425
2007-07-03,138.53925417163975
2007-07-04,138.67855535313618
2007-07-05,138.65722291927065
2007-07-06,138.95660874019657
2007-07-09,139.37349268498713
2007-07-10,137.35329968468585
2007-07-11,136.98398646951557
2007-07-12,138.81994060697463
2007-07-13,139.5047891949901
2007-07-16,139.45217661257814
2007-07-17,139.14631849374828
2007-07-18,138.25379033929488
2007-07-19,139.03813469799417
2007-07-20,137.85433996207226
2007-07-23,138.32962525137057
2007-07-24,136.31795557718482
2007-07-25,136.83431737258718
2007-07-26,133.67792745345497
2007-07-27,132.30555407673424
2007-07-30,132.7706880979757
2007-07-31,132.86372884128292
2007-08-01,132.21604370728755
2007-08-02,132.97185671166537
2007-08-03,130.17221364367282
2007-08-06,130.92413580189174
2007-08-07,132.01481609860028
2007-08-08,133.72287486431628
2007-08-09,131.89540454521284
2007-08-10,130.16596738597238
2007-08-13,131.46501132257555
2007-08-14,130.0006942037587
2007-08-15,129.05428394800873
2007-08-16,127.87641966944147
2007-08-17,128.93913267851528
2007-08-20,130.0940855033792
2007-08-21,130.50222563588412
2007-08-22,131.8539007206906
2007-08-23,131.99620775351934
2007-08-24,132.4521303455437
2007-08-27,132.07259417026893
2007-08-28,129.71401544372048
2007-08-29,131.053369442905
2007-08-30,131.4585262239281
2007-08-31,133.30829273251945
2007-09-03,133.61133087632695
2007-09-04,134.72339000125373
2007-09-05,132.68264790487538
2007-09-06,132.9118642594038
2007-09-07,130.4733805187242
2007-09-10,129.45327565130555
2007-09-11,130.8850350921045
2007-09-12,130.77155960898918
2007-09-13,131.6059543629189
2007-09-14,131.5270492639676
2007-09-17,130.49996195275938
2007-09-18,132.61746952742334
2007-09-19,134.31669896238787
2007-09-20,133.1059012998403
2007-09-21,133.38244332836197
2007-09-24,133.2080697465489
2007-09-25,132.80936123822678
2007-09-26,133.4042892487123
2007-09-27,134.33679257418612
2007-09-28,133.86415963182827
2007-10-01,134.93949317892935
2007-10-02,135.88993317811045
2007-10-03,135.7747099866002
2007-10-04,135.93899365499314
2007-10-05,137.13007696548843
2007-10-08,137.18050689181024
2007-10-09,137.95430698448826
2007-10-10,137.478293295049
2007-10-11,137.1685311571675
2007-10-12,137.81689474869867
2007-10-15,136.4451693287853
2007-10-16,135.71026641469263
2007-10-17,135.76134290405616
2007-10-18,135.1821633707093
2007-10-19,133.1477061708006
2007-10-22,133.0957660400551
2007-10-23,133.73596253878245
2007-10-24,133.40342067583234
2007-10-25,133.2983601205445
2007-10-26,134.45979157504
2007-10-29,135.41296455970544
2007-10-30,134.52282980573722
2007-10-31,135.62399498962796
2007-11-01,133.59722766211823
2007-11-02,132.67159974279187
2007-11-05,131.78196943412587
2007-11-06,132.40463755189032
2007-11-07,129.72064768233207
2007-11-08,128.78629397576742
2007-11-09,127.05156378405891
2007-11-12,126.5407205874663
2007-11-13,128.02571421667926
2007-11-14,127.7650245747876
2007-11-15,126.50474745834696
2007-11-16,126.15423001684736
2007-11-19,123.95373210740988
2007-11-20,124.08295789794182
2007-11-21,121.53074617092793
2007-11-22,121.69101558906164
2007-11-23,123.642833659957
2007-11-26,122.26968857420408
2007-11-27,122.75938602598936
2007-11-28,126.04222241962748
2007-11-29,126.66119083739405
2007-11-30,128.2103830639933
2007-12-03,127.84025858219698
2007-12-04,126.14759533710776
2007-12-05,128.34334341087808
2007-12-06,129.78263425195243
2007-12-07,129.98710636435783
2007-12-10,130.3397973792596
2007-12-11,128.81886185293945
2007-12-12,129.20585714951304
2007-12-13,128.15821517292386
2007-12-14,128.08552956739098
2007-12-17,126.21973646341176
2007-12-18,126.33123708174884
2007-12-19,126.10722169053469
2007-12-20,126.86479876857588
2007-12-21,128.55811637203124
2007-12-24,129.0013827134659
2007-12-25,129.2476937051916
2007-12-26,128.83293754771353
2007-12-27,127.6165129389968
2007-12-28,126.80789975022432
2007-12-31,127.0583610457111
2008-01-01,127.0583610457111
2008-01-02,125.31728649596782
2008-01-03,125.21107846500462
2008-01-04,122.14688839192335
2008-01-07,122.13005801257589
2008-01-08,121.3552298518088
2008-01-09,121.96115868290894
2008-01-10,121.42541758981444
2008-01-11,119.86606302642556
2008-01-14,120.28042082923048
2008-01-15,117.65445743950956
2008-01-16,117.0656177179476
2008-01-17,115.3739133157695
2008-01-18,115.00078661676876
2008-01-21,112.72489185140184
2008-01-22,111.37775717221652
2008-01-23,112.27927556688816
2008-01-24,114.49602132629316
2008-01-25,114.5361425573699
2008-01-28,114.12973315804275
2008-01-29,115.52646886165266
2008-01-30,114.68901085290352
2008-01-31,115.8783979931368
2008-02-01,117.42789196449664
2008-02-04,117.22897193578976
2008-02-05,114.77041882477118
2008-02-06,113.7995519382451
2008-02-07,114.32453494819946
2008-02-08,114.22664403208552
2008-02-11,114.22060209624094
2008-02-12,115.37811567655145
2008-02-13,116.2060753109996
2008-02-14,115.7851424379292
2008-02-15,114.7530103739861
2008-02-18,115.56110731072155
2008-02-19,115.43134999534448
2008-02-20,115.40134230314762
2008-02-21,114.6237830597738
2008-02-22,114.56641430195609
2008-02-25,116.26031100110274
2008-02-26,117.0865501714994
2008-02-27,116.2581393736006
2008-02-28,114.67257074034154
2008-02-29,112.3618513157101
2008-03-03,111.15264724230757
2008-03-04,110.23780610234697
2008-03-05,110.9971085688966
2008-03-06,109.20839446355264
2008-03-07,107.80964611414797
2008-03-10,106.15240344205172
2008-03-11,108.74443396377885
2008-03-12,108.36556178685738
2008-03-13,107.58991928749316
2008-03-14,105.87735751007226
2008-03-17,102.62473642212508
2008-03-18,105.91688590144749
2008-03-19,105.08651184695206
2008-03-20,106.9387319356858
2008-03-21,107.13462375599418
2008-03-24,108.05852356246449
2008-03-25,109.0448040537098
2008-03-26,107.8710397445624
2008-03-27,107.38744570109456
2008-03-28,107.0701839352533
2008-03-31,106.61799732905445
2008-04-01,110.62285573435624
2008-04-02,111.54658682640326
2008-04-03,111.69122902967084
2008-04-04,111.4659490662534
2008-04-07,112.13083623026851
2008-04-08,111.30377652027872
2008-04-09,110.08851884694484
2008-04-10,110.23297056573256
2008-04-11,108.66737958116144
2008-04-14,107.76333129409868
2008-04-15,108.45078892765405
2008-04-16,110.0249301944388
2008-04-17,110.11713353364114
2008-04-18,112.56949566481542
2008-04-21,111.860560193653
2008-04-22,110.75448566106928
2008-04-23,111.56595435780147
2008-04-24,112.567742358009
2008-04-25,113.92883603469323
2008-04-28,114.33604066429557
2008-04-29,113.98636863320928
2008-04-30,114.21463404355
2008-05-01,115.62765610917424
2008-05-02,117.10092786751648
2008-05-05,116.49052366074822
2008-05-06,116.52204535954512
2008-05-07,116.66252273568884
2008-05-08,116.82489709638934
2008-05-09,115.72557698882588
2008-05-12,116.19927150776076
2008-05-13,116.30767026397974
2008-05-14,116.90430227685586
2008-05-15,117.89101793391964
2008-05-16,118.1203287495963
2008-05-19,118.8581509297084
2008-05-20,116.98353978523014
2008-05-21,114.90358650285783
2008-05-22,115.4252303693591
2008-05-23,113.7901712598116
2008-05-26,113.3271524434485
2008-05-27,113.8255202713
2008-05-28,114.68522579301398
2008-05-29,115.79972838998388
2008-05-30,116.1689102162583
2008-06-02,115.52083169362982
2008-06-03,115.51538997700904
2008-06-04,115.29846403199484
2008-06-05,115.72348866417242
2008-06-06,112.6044271333285
2008-06-09,112.07961421685576
2008-06-10,112.3475678049776
2008-06-11,110.7582018405506
2008-06-12,111.15098849379194
2008-06-13,112.67381591058086
2008-06-16,112.40592143914688
2008-06-17,112.17960766534188
2008-06-18,111.1883902056842
2008-06-19,110.88657896325276
2008-06-20,108.3727201242912
2008-06-23,108.9540946399826
2008-06-24,107.95356459353812
2008-06-25,108.71102093476608
2008-06-26,105.57988583013378
2008-06-27,105.1359668866003
2008-06-30,105.44474842366392
2008-07-01,104.74565960996529
2008-07-02,102.73428808424596
2008-07-03,103.52859784893444
2008-07-04,103.23949756547846
2008-07-07,103.27464135059056
2008-07-08,103.2548775034684
2008-07-09,102.61217207798737
2008-07-10,102.06630942877769
2008-07-11,100.25244092642107
2008-07-14,100.04274961565903
2008-07-15,98.267840754627
2008-07-16,100.22290810393282
2008-07-17,101.51334290879689
2008-07-18,101.9003420205381
2008-07-21,102.343243108273
2008-07-22,103.13141753100808
2008-07-23,104.64481974728184
2008-07-24,103.21278918761185
2008-07-25,102.94889371313624
2008-07-28,101.38905224964876
2008-07-29,102.89509225881272
2008-07-30,104.7974782550266
2008-07-31,103.87703558885876
2008-08-01,103.03160907754857
2008-08-04,101.71210474523278
2008-08-05,104.21062286868316
2008-08-06,105.36720530713583
2008-08-07,104.34656879770198
2008-08-08,107.18539986331058
2008-08-11,108.36309982104684
2008-08-12,108.0135165106277
2008-08-13,107.11681035065796
2008-08-14,107.35627144874933
2008-08-15,108.53886692637364
2008-08-18,107.83361177574984
2008-08-19,106.15279865998218
2008-08-20,106.65751060417448
2008-08-21,105.96032632955418
2008-08-22,107.23739230523084
2008-08-25,106.43926922987178
2008-08-26,107.18203720470218
2008-08-27,107.473370991119
2008-08-28,108.7322958756977
2008-08-29,108.53940965296844
2008-09-01,108.78258116379196
2008-09-02,108.71985561786106
2008-09-03,108.37087565613513
2008-09-04,105.94262553792711
2008-09-05,105.76018213958338
2008-09-08,108.59180616312771
2008-09-09,106.399441896901
2008-09-10,106.94341067645732
2008-09-11,107.87749048972876
2008-09-12,107.64242439823752
2008-09-15,103.65680671670316
2008-09-16,103.41524791088432
2008-09-17,99.82010653970512
2008-09-18,100.66459178042533
2008-09-19,106.19954279187976
2008-09-22,102.7953755889818
2008-09-23,100.93947527398832
2008-09-24,100.91449778266949
2008-09-25,102.36035763686824
2008-09-26,101.92334453270736
2008-09-29,95.9777013872174
2008-09-30,100.23244849150774
2008-10-01,100.71548595077512
2008-10-02,98.4788669800476
2008-10-03,98.20974344963808
2008-10-06,94.66085509486322
2008-10-07,90.79403099043655
2008-10-08,87.61815320748643
2008-10-09,83.60999048320348
2008-10-10,80.29651688187924
2008-10-13,87.422874106296
2008-10-14,89.36902034736171
2008-10-15,83.36803988782097
2008-10-16,83.28761090754796
2008-10-17,84.21166355857348
2008-10-20,88.5988479648404
2008-10-21,87.83334099094792
2008-10-22,83.99525169268827
2008-10-23,84.22938194599737
2008-10-24,81.55192105664327
2008-10-27,79.83428317474268
2008-10-28,85.22360421394103
2008-10-29,85.72072485176724
2008-10-30,88.31465755495057
2008-10-31,89.97855440930134
2008-11-03,89.82510661594554
2008-11-04,92.62357609073244
2008-11-05,89.77311842609122
2008-11-06,86.30192807476209
2008-11-07,87.63291056717323
2008-11-10,87.54886141823778
2008-11-11,86.1728112847145
2008-11-12,82.91635673208752
2008-11-13,84.89332971734272
2008-11-14,82.80729371668268
2008-11-17,81.10374403322648
2008-11-18,81.34534087578773
2008-11-19,77.5413568153102
2008-11-20,73.58395589418451
2008-11-21,75.8986848633815
2008-11-24,79.09089616362726
2008-11-25,79.41152561563885
2008-11-26,81.28169710180478
2008-11-27,82.11908023705982
2008-11-28,84.0979874750314
2008-12-01,78.78590061580469
2008-12-02,79.58328110495987
2008-12-03,81.03214387867065
2008-12-04,79.26602589958158
2008-12-05,80.00851500336714
2008-12-08,82.75009052094687
2008-12-09,82.3031779834504
2008-12-10,82.77445536718493
2008-12-11,80.6455864970851
2008-12-12,79.18300915362218
2008-12-15,77.95943138194369
2008-12-16,79.70174003809855
2008-12-17,77.48055076993803
2008-12-18,75.94841330849971
2008-12-19,77.85215132666318
2008-12-22,76.69758087679388
2008-12-23,76.21434190594088
2008-12-24,75.95666752070736
2008-12-25,76.06544745859749
2008-12-26,76.0664502995814
2008-12-29,75.74817296637684
2008-12-30,77.50393288539605
2008-12-31,79.23143782838221
2009-01-01,79.23143782838221
2009-01-02,81.26307385025194
2009-01-05,82.99382923272121
2009-01-06,84.94607414102018
2009-01-07,82.42768706858179
2009-01-08,81.91394248038837
2009-01-09,81.77067579698172
2009-01-12,80.94135610849892
2009-01-13,80.82541240140723
2009-01-14,78.43065115109948
2009-01-15,78.21856747162167
2009-01-16,78.2434426645411
2009-01-19,78.26657686879015
2009-01-20,76.28711564354398
2009-01-21,77.98614620906362
2009-01-22,76.74119094323562
2009-01-23,77.28614612452772
2009-01-26,76.78395575812505
2009-01-27,77.69845335065472
2009-01-28,79.60981928175329
2009-01-29,78.57733026468385
2009-01-30,78.41369176538693
2009-02-02,77.55149484787198
2009-02-03,77.9518103841869
2009-02-04,78.90839284804278
2009-02-05,79.64381166447852
2009-02-06,81.22807009013582
2009-02-09,80.44923498170213
2009-02-10,77.83644011937687
2009-02-11,78.5545537411945
2009-02-12,78.64455678472928
2009-02-13,77.76952260376257
2009-02-16,77.8987902674453
2009-02-17,76.00372763063714
2009-02-18,75.79005153694509
2009-02-19,74.73637591359012
2009-02-20,73.53721559830649
2009-02-23,71.40153056135532
2009-02-24,72.30103305415194
2009-02-25,72.25271836059876
2009-02-26,71.9418129220993
2009-02-27,71.02189344164157
2009-03-02,68.11810176088225
2009-03-03,67.44232988871283
2009-03-04,69.1203630617483
2009-03-05,67.08105204524034
2009-03-06,66.21390765084827
2009-03-09,65.5022506065814
2009-03-10,68.36364473762065
2009-03-11,68.80410228769105
2009-03-12,70.05171533910084
2009-03-13,70.56004942284548
2009-03-16,70.81182825279102
2009-03-17,72.19110536088627
2009-03-18,72.37713793048246
2009-03-19,70.36549942060498
2009-03-20,70.0487142081583
2009-03-23,73.60952201281218
2009-03-24,73.31256079397937
2009-03-25,73.7101464130709
2009-03-26,74.75060425575911
2009-03-27,74.65781761318534
2009-03-30,72.5321021758044
2009-03-31,73.06118514261718
2009-04-01,74.4621881541925
2009-04-02,76.43746122158647
2009-04-03,76.73743598551177
2009-04-06,76.27582929601762
2009-04-07,75.63448431659887
2009-04-08,76.13714750166335
2009-04-09,78.63400140422087
2009-04-10,78.68810262954234
2009-04-13,78.43140648671336
2009-04-14,78.3930523865629
2009-04-15,79.0149177307693
2009-04-16,80.05484407920922
2009-04-17,81.47366043861112
2009-04-20,79.25813324131398
2009-04-21,79.72781218038703
2009-04-22,79.48844440350892
2009-04-23,79.92628996422275
2009-04-24,80.36964951517217
2009-04-27,80.59302694403065
2009-04-28,79.97653536266648
2009-04-29,80.66207693794237
2009-04-30,81.41658160590936
2009-05-01,81.69688586608488
2009-05-04,83.47970949361546
2009-05-05,83.54820180868776
2009-05-06,84.99887347752981
2009-05-07,84.22398589027797
2009-05-08,85.54934798292882
2009-05-11,83.8101597027005
2009-05-12,83.52847798237208
2009-05-13,81.87686019109796
2009-05-14,82.08201654504842
2009-05-15,82.03866164736999
2009-05-18,84.08368825591411
2009-05-19,84.37832703261755
2009-05-20,83.87278259121962
2009-05-21,82.57034956413622
2009-05-22,81.58726178143071
2009-05-25,81.60640513503812
2009-05-26,83.0833772478039
2009-05-27,82.90436221967852
2009-05-28,83.0812151632344
2009-05-29,83.12561282583262
2009-06-01,85.21246700856099
2009-06-02,84.85340509689014
2009-06-03,84.08542835121199
2009-06-04,84.35612257919621
2009-06-05,85.12096454259137
2009-06-08,85.42385904671772
2009-06-09,85.18144024063724
2009-06-10,85.5976580282367
2009-06-11,86.0172918929989
2009-06-12,86.26551634797273
2009-06-15,85.00308227490285
2009-06-16,83.9196320747536
2009-06-17,83.41814794325539
2009-06-18,83.3684684079749
2009-06-19,84.12986153846019
2009-06-22,82.18449053441721
2009-06-23,81.35733843975042
2009-06-24,82.33500557061394
2009-06-25,83.65292149039348
2009-06-26,83.2220509346973
2009-06-29,83.89474869795548
2009-06-30,83.50573714641119
2009-07-01,83.65806076839004
2009-07-02,82.15942338410846
2009-07-03,82.17173621277102
2009-07-06,82.13304171734775
2009-07-07,80.71227073373014
2009-07-08,80.56150135161505
2009-07-09,80.57706240773501
2009-07-10,80.34029757542866
2009-07-13,81.46617717136664
2009-07-14,82.44632495297458
2009-07-15,83.91795186570765
2009-07-16,84.4588045019048
2009-07-17,84.64792246154643
2009-07-20,85.1673273863499
2009-07-21,85.86283251943718
2009-07-22,86.02292270960191
2009-07-23,87.43847807870009
2009-07-24,87.9725033418824
2009-07-27,88.25376414967977
2009-07-28,88.17135337771894
2009-07-29,88.50440372149176
2009-07-30,89.8306800771138
2009-07-31,89.61370464152552
2009-08-03,89.89677179500282
2009-08-04,90.11519345238446
2009-08-05,89.78498244043698
2009-08-06,89.70761826891695
2009-08-07,91.04874468894792
2009-08-10,91.0728630343516
2009-08-11,90.29712582695174
2009-08-12,90.6640780832516
2009-08-13,91.21604771220976
2009-08-14,90.98348206523146
2009-08-17,89.48805799337012
2009-08-18,90.22677507875244
2009-08-19,89.99463583468467
2009-08-20,90.95615913367836
2009-08-21,92.03156350887424
2009-08-24,92.52691986265802
2009-08-25,92.72129038257502
2009-08-26,93.01600956812035
2009-08-27,92.97710037016672
2009-08-28,92.74906432998723
2009-08-31,92.18581398327169
2009-09-01,90.87572578481904
2009-09-02,90.65077636433726
2009-09-03,90.97827878560597
2009-09-04,92.09554952601783
2009-09-07,92.27828341271162
2009-09-08,92.26811344960149
2009-09-09,92.49890734871478
2009-09-10,93.31797222645112
2009-09-11,93.3889413493786
2009-09-14,93.2003448696582
2009-09-15,93.53895401911814
2009-09-16,94.50378754180916
2009-09-17,94.47073231792896
2009-09-18,94.37519005288762
2009-09-21,94.09593356128768
2009-09-22,94.26371842359576
2009-09-23,93.89415731413136
2009-09-24,93.12464573069217
2009-09-25,92.66167533511462
2009-09-28,94.07699315899406
2009-09-29,94.46553214523551
2009-09-30,94.11244113086084
2009-10-01,92.381860860531
2009-10-02,91.0124391743087
2009-10-05,91.74975173200905
2009-10-06,92.84349479129442
2009-10-07,93.38965661547172
2009-10-08,94.07959516464857
2009-10-09,94.30537526142092
2009-10-12,94.47743087155035
2009-10-13,94.07039732599064
2009-10-14,95.26685711869584
2009-10-15,95.35832492707334
2009-10-16,94.90983004005317
2009-10-19,95.65858435486618
2009-10-20,95.29240626667357
2009-10-21,94.7362085274915
2009-10-22,94.6889718238383
2009-10-23,93.8030444713834
2009-10-26,93.17552665745276
2009-10-27,93.24274619129407
2009-10-28,91.7503384895837
2009-10-29,92.96525126192492
2009-10-30,91.57661272484718
2009-11-02,91.44185912014176
2009-11-03,91.88515513408925
2009-11-04,91.86052008665402
2009-11-05,92.60965537077792
2009-11-06,93.0380104801475
2009-11-09,94.29240618864144
2009-11-10,94.4720775857154
2009-11-11,94.80188430969912
2009-11-12,94.68687233718435
2009-11-13,95.147146476589
2009-11-16,95.97599727772408
2009-11-17,96.39133701983134
2009-11-18,95.7590091285536
2009-11-19,94.85723772994194
2009-11-20,94.4242775565788
2009-11-23,95.23261043381224
2009-11-24,94.97695403407764
2009-11-25,95.16793168527036
2009-11-26,94.30570975890778
2009-11-27,93.53291969507096
2009-11-30,93.6743353481122
2009-12-01,95.04063198886274
2009-12-02,95.32012795252376
2009-12-03,94.97681977314576
2009-12-04,96.10659855350644
2009-12-07,96.20487108848106
2009-12-08,95.66118006952644
2009-12-09,95.39631011852391
2009-12-10,95.99204202359276
2009-12-11,96.76529903206792
2009-12-14,97.3321969114075
2009-12-15,97.4017237205224
2009-12-16,97.91028375905636
2009-12-17,97.75748675139944
2009-12-18,98.13734102562113
2009-12-21,98.87935730474564
2009-12-22,99.76009738490046
2009-12-23,99.6724139701381
2009-12-24,100.00211687674854
2009-12-25,99.9503110258914
2009-12-28,100.1394406817204
2009-12-29,100.17390323692932
2009-12-30,100.34702011139072
2009-12-31,99.78283770407236
2010-01-01,99.78283770407236
2010-01-04,100.93338087681924
2010-01-05,101.384421938378
2010-01-06,101.6578671083008
2010-01-07,102.03956614645536
2010-01-08,102.5048374313578
2010-01-11,101.70285740848742
2010-01-12,101.08532296400304
2010-01-13,101.50396849616054
2010-01-14,102.28211084952244
2010-01-15,101.9839970158074
2010-01-18,102.0891367393794
2010-01-19,103.26405482510036
2010-01-20,102.85130113014672
2010-01-21,101.76366123554084
2010-01-22,99.7558971886303
2010-01-25,99.48766235587816
2010-01-26,99.7016396951583
2010-01-27,99.5525490240527
2010-01-28,99.08557420678277
2010-01-29,98.74193394964036
2010-02-01,99.63642969502236
2010-02-02,100.61362078283054
2010-02-03,100.37923881153478
2010-02-04,98.45754953354616
2010-02-05,98.27219778033414
2010-02-08,97.80913382025877
2010-02-09,98.32892758567398
2010-02-10,98.6483437072024
2010-02-11,99.93964804277566
2010-02-12,99.83241017662048
2010-02-15,99.95520055686166
2010-02-16,100.74568872123795
2010-02-17,101.9194829655789
2010-02-18,102.60292930997896
2010-02-19,103.059226704235
2010-02-22,102.954525706288
2010-02-23,102.09346079482606
2010-02-24,102.26184191701203
2010-02-25,102.07280295448872
2010-02-26,101.98656223373438
2010-03-01,103.93261762160938
2010-03-02,104.12241846688087
2010-03-03,103.86758646895812
2010-03-04,104.35716321104304
2010-03-05,105.69367851044092
2010-03-08,105.7384821770487
2010-03-09,106.23710106042728
2010-03-10,106.17659624140856
2010-03-11,106.32968253712524
2010-03-12,106.11281253323922
2010-03-15,106.44638373934978
2010-03-16,106.67178652393054
2010-03-17,107.61758195326492
2010-03-18,108.17866579573376
2010-03-19,108.23154650394218
2010-03-22,108.45887177562533
2010-03-23,109.12157494713834
2010-03-24,109.66625574199828
2010-03-25,109.84285795114336
2010-03-26,109.5480060817732
2010-03-29,109.71588034710612
2010-03-30,110.16657785159926
2010-03-31,109.23109311318026
2010-04-01,110.25003661944312
2010-04-02,110.30610158103994
2010-04-05,110.98032540523148
2010-04-06,112.07104596965904
2010-04-07,111.97857253228428
2010-04-08,111.69123850899784
2010-04-09,112.05764675928928
2010-04-12,111.27023556764208
2010-04-13,111.34545599672796
2010-04-14,112.0363428749793
2010-04-15,112.76369274819773
2010-04-16,111.48092286765002
2010-04-19,111.41016701482552
2010-04-20,112.41687922492
2010-04-21,112.75195892086036
2010-04-22,112.9189800838678
2010-04-23,113.04724628697312
2010-04-26,113.6571235869225
2010-04-27,111.32018460213128
2010-04-28,111.51250627613804
2010-04-29,112.49786362815377
2010-04-30,111.1731333143406
2010-05-03,112.57316340246608
2010-05-04,110.90125753135366
2010-05-05,111.10861006286947
2010-05-06,109.34413310788268
2010-05-07,107.36472223499244
2010-05-10,110.97636988753273
2010-05-11,111.4699820638222
2010-05-12,112.93135090748234
2010-05-13,113.3655120241626
2010-05-14,111.791611594044
2010-05-17,111.84448805336936
2010-05-18,111.10213856629592
2010-05-19,109.83218932325002
2010-05-20,106.65826208556894
2010-05-21,105.75660438137557
2010-05-24,106.35352702359148
2010-05-25,105.96252770065968
2010-05-26,106.6469693796772
2010-05-27,109.45972007767568
2010-05-28,108.43652544454386
2010-05-31,108.92937849534498
2010-06-01,107.74948164975665
2010-06-02,109.53244598590416
2010-06-03,110.70339235007144
2010-06-04,109.10099170845164
2010-06-07,108.11508254209856
2010-06-08,108.38148719509942
2010-06-09,107.9103822159934
2010-06-10,110.03086115642168
2010-06-11,110.70737366372944
2010-06-14,110.12935197257752
2010-06-15,111.57895171246886
2010-06-16,111.78531825067778
2010-06-17,111.6081917553059
2010-06-18,111.60123906807648
2010-06-21,112.15622124350496
2010-06-22,111.50859524168769
2010-06-23,110.9523843570525
2010-06-24,108.91436641095812
2010-06-25,108.83869041656732
2010-06-28,108.7992923571746
2010-06-29,106.67430051134048
2010-06-30,105.37924704391467
2010-07-01,103.1217834100647
2010-07-02,101.98259130327916
2010-07-05,102.26893538782112
2010-07-06,103.08143134870024
2010-07-07,105.19517434737728
2010-07-08,106.09167619492004
2010-07-09,107.1361907311954
2010-07-12,107.54555552751007
2010-07-13,108.54876180291744
2010-07-14,108.43429436438748
2010-07-15,107.05927654839545
2010-07-16,104.35306369468644
2010-07-19,104.17367269049204
2010-07-20,105.25361238952593
2010-07-21,105.30717883178444
2010-07-22,106.6678407205952
2010-07-23,108.12396486792994
2010-07-26,108.31686083509506
2010-07-27,108.02430864009202
2010-07-28,107.63250255992897
2010-07-29,106.96656970810685
2010-07-30,107.11074531840345
2010-08-02,108.41020896954691
2010-08-03,108.19313187487568
2010-08-04,108.82312536699598
2010-08-05,108.77862209609386
2010-08-06,107.59667345440788
2010-08-09,108.53570484120128
2010-08-10,108.62965455979682
2010-08-11,107.11205524814255
2010-08-12,106.92579329390476
2010-08-13,107.38481042296516
